order_details_id,order_id,order_date,order_time,item_id
5292,2344,08-02-2023,20:20,110
5293,2345,08-02-2023,20:20,120
5294,2346,08-02-2023,20:25,101
5295,2346,08-02-2023,20:25,102
5296,2346,08-02-2023,20:25,128
5297,2346,08-02-2023,20:25,119
5298,2347,08-02-2023,20:28,126
5299,2347,08-02-2023,20:28,113
5300,2347,08-02-2023,20:28,105
5301,2348,08-02-2023,20:58,101
5302,2348,08-02-2023,20:58,115
5303,2348,08-02-2023,20:58,121
5304,2349,08-02-2023,20:59,122
5305,2350,08-02-2023,21:21,120
5306,2351,08-02-2023,21:52,109
5307,2351,08-02-2023,21:52,119
5308,2351,08-02-2023,21:52,119
5309,2351,08-02-2023,21:52,123
5310,2352,08-02-2023,22:21,112
5311,2352,08-02-2023,22:21,106
5312,2353,08-02-2023,22:23,106
5313,2354,08-02-2023,22:36,129
5314,2354,08-02-2023,22:36,119
5315,2354,08-02-2023,22:36,123
5316,2354,08-02-2023,22:36,132
5317,2355,09-02-2023,11:26,129
5318,2356,09-02-2023,11:31,114
5319,2357,09-02-2023,11:44,0
5320,2358,09-02-2023,12:13,102
5321,2358,09-02-2023,12:13,117
5322,2359,09-02-2023,12:16,132
5323,2360,09-02-2023,12:19,102
5324,2360,09-02-2023,12:19,120
5325,2361,09-02-2023,12:23,113
5326,2362,09-02-2023,12:30,125
5327,2362,09-02-2023,12:30,111
5328,2362,09-02-2023,12:30,105
5329,2363,09-02-2023,12:35,108
5330,2363,09-02-2023,12:35,119
5331,2363,09-02-2023,12:35,120
5332,2363,09-02-2023,12:35,106
5333,2364,09-02-2023,12:52,101
5334,2364,09-02-2023,12:52,109
5335,2364,09-02-2023,12:52,117
5336,2364,09-02-2023,12:52,127
5337,2364,09-02-2023,12:52,127
5338,2364,09-02-2023,12:52,127
5339,2364,09-02-2023,12:52,119
5340,2364,09-02-2023,12:52,120
5341,2364,09-02-2023,12:52,132
5342,2365,09-02-2023,13:02,109
5343,2366,09-02-2023,13:07,117
5344,2366,09-02-2023,13:07,106
5345,2366,09-02-2023,13:07,106
5346,2367,09-02-2023,13:08,112
5347,2367,09-02-2023,13:08,131
5348,2368,09-02-2023,13:35,105
5349,2369,09-02-2023,14:00,107
5350,2369,09-02-2023,14:00,102
5351,2369,09-02-2023,14:00,124
5352,2369,09-02-2023,14:00,117
5353,2369,09-02-2023,14:00,113
5354,2369,09-02-2023,14:00,118
5355,2369,09-02-2023,14:00,120
5356,2369,09-02-2023,14:00,105
5357,2369,09-02-2023,14:00,105
5358,2369,09-02-2023,14:00,106
5359,2369,09-02-2023,14:00,114
5360,2369,09-02-2023,14:00,0
5361,2370,09-02-2023,14:00,127
5362,2370,09-02-2023,14:00,106
5363,2371,09-02-2023,14:00,104
5364,2372,09-02-2023,14:04,107
5365,2372,09-02-2023,14:04,124
5366,2372,09-02-2023,14:04,126
5367,2372,09-02-2023,14:04,122
5368,2373,09-02-2023,14:29,130
5369,2374,09-02-2023,14:35,125
5370,2374,09-02-2023,14:35,126
5371,2374,09-02-2023,14:35,117
5372,2374,09-02-2023,14:35,113
5373,2375,09-02-2023,15:14,101
5374,2375,09-02-2023,15:14,111
5375,2375,09-02-2023,15:14,132
5376,2376,09-02-2023,15:25,101
5377,2376,09-02-2023,15:25,108
5378,2376,09-02-2023,15:25,125
5379,2376,09-02-2023,15:25,110
5380,2377,09-02-2023,15:26,109
5381,2377,09-02-2023,15:26,122
5382,2378,09-02-2023,16:05,111
5383,2378,09-02-2023,16:05,119
5384,2379,09-02-2023,16:18,110
5385,2379,09-02-2023,16:18,129
5386,2380,09-02-2023,16:22,103
5387,2380,09-02-2023,16:22,111
5388,2381,09-02-2023,16:49,102
5389,2381,09-02-2023,16:49,102
5390,2381,09-02-2023,16:49,113
5391,2381,09-02-2023,16:49,120
5392,2382,09-02-2023,17:09,101
5393,2382,09-02-2023,17:09,107
5394,2382,09-02-2023,17:09,122
5395,2382,09-02-2023,17:09,114
5396,2383,09-02-2023,17:12,109
5397,2383,09-02-2023,17:12,105
5398,2384,09-02-2023,17:17,121
5399,2385,09-02-2023,17:23,119
5400,2386,09-02-2023,17:36,109
5401,2386,09-02-2023,17:36,129
5402,2387,09-02-2023,17:38,101
5403,2387,09-02-2023,17:38,104
5404,2387,09-02-2023,17:38,124
5405,2387,09-02-2023,17:38,132
5406,2388,09-02-2023,17:46,108
5407,2389,09-02-2023,17:57,120
5408,2390,09-02-2023,18:02,129
5409,2390,09-02-2023,18:02,105
5410,2391,09-02-2023,18:05,119
5411,2392,09-02-2023,18:05,103
5412,2392,09-02-2023,18:05,104
5413,2393,09-02-2023,18:06,126
5414,2393,09-02-2023,18:06,113
5415,2393,09-02-2023,18:06,132
5416,2394,09-02-2023,18:14,101
5417,2394,09-02-2023,18:14,127
5418,2394,09-02-2023,18:14,123
5419,2395,09-02-2023,18:33,102
5420,2395,09-02-2023,18:33,128
5421,2396,09-02-2023,18:34,122
5422,2396,09-02-2023,18:34,130
5423,2396,09-02-2023,18:34,114
5424,2397,09-02-2023,18:35,102
5425,2397,09-02-2023,18:35,111
5426,2398,09-02-2023,18:53,125
5427,2398,09-02-2023,18:53,112
5428,2398,09-02-2023,18:53,114
5429,2399,09-02-2023,19:00,125
5430,2399,09-02-2023,19:00,109
5431,2399,09-02-2023,19:00,127
5432,2399,09-02-2023,19:00,129
5433,2400,09-02-2023,19:30,126
5434,2401,09-02-2023,19:33,102
5435,2401,09-02-2023,19:33,120
5436,2401,09-02-2023,19:33,131
5437,2401,09-02-2023,19:33,132
5438,2402,09-02-2023,19:38,110
5439,2403,09-02-2023,19:54,109
5440,2403,09-02-2023,19:54,121
5441,2403,09-02-2023,19:54,131
5442,2404,09-02-2023,20:09,109
5443,2404,09-02-2023,20:09,119
5444,2404,09-02-2023,20:09,130
5445,2405,09-02-2023,20:38,118
5446,2406,09-02-2023,21:08,107
5447,2406,09-02-2023,21:08,113
5448,2407,09-02-2023,21:51,128
5449,2408,09-02-2023,22:01,124
5450,2408,09-02-2023,22:01,125
5451,2409,10-02-2023,11:28,101
5452,2409,10-02-2023,11:28,113
5453,2409,10-02-2023,11:28,121
5454,2409,10-02-2023,11:28,114
5455,2410,10-02-2023,11:43,111
5456,2410,10-02-2023,11:43,121
5457,2410,10-02-2023,11:43,105
5458,2411,10-02-2023,11:53,116
5459,2412,10-02-2023,12:09,127
5460,2413,10-02-2023,12:10,101
5461,2414,10-02-2023,12:10,105
5462,2415,10-02-2023,12:34,120
5463,2415,10-02-2023,12:34,122
5464,2416,10-02-2023,12:37,117
5465,2416,10-02-2023,12:37,122
5466,2417,10-02-2023,12:38,124
5467,2417,10-02-2023,12:38,125
5468,2417,10-02-2023,12:38,111
5469,2417,10-02-2023,12:38,119
5470,2418,10-02-2023,12:40,121
5471,2419,10-02-2023,12:41,120
5472,2420,10-02-2023,12:43,131
5473,2421,10-02-2023,12:48,106
5474,2422,10-02-2023,12:58,102
5475,2422,10-02-2023,12:58,124
5476,2422,10-02-2023,12:58,113
5477,2422,10-02-2023,12:58,122
5478,2423,10-02-2023,13:04,109
5479,2423,10-02-2023,13:04,111
5480,2423,10-02-2023,13:04,119
5481,2424,10-02-2023,13:04,115
5482,2424,10-02-2023,13:04,111
5483,2425,10-02-2023,13:17,122
5484,2426,10-02-2023,13:37,108
5485,2426,10-02-2023,13:37,126
5486,2426,10-02-2023,13:37,110
5487,2427,10-02-2023,13:42,106
5488,2428,10-02-2023,13:45,120
5489,2429,10-02-2023,13:49,131
5490,2430,10-02-2023,13:54,129
5491,2430,10-02-2023,13:54,111
5492,2430,10-02-2023,13:54,105
5493,2431,10-02-2023,14:06,102
5494,2431,10-02-2023,14:06,125
5495,2431,10-02-2023,14:06,117
5496,2431,10-02-2023,14:06,127
5497,2431,10-02-2023,14:06,111
5498,2431,10-02-2023,14:06,120
5499,2431,10-02-2023,14:06,120
5500,2431,10-02-2023,14:06,122
5501,2432,10-02-2023,14:11,124
5502,2432,10-02-2023,14:11,110
5503,2432,10-02-2023,14:11,120
5504,2432,10-02-2023,14:11,0
5505,2433,10-02-2023,14:23,102
5506,2433,10-02-2023,14:23,127
5507,2433,10-02-2023,14:23,123
5508,2434,10-02-2023,14:25,119
5509,2435,10-02-2023,14:28,129
5510,2436,10-02-2023,14:58,118
5511,2436,10-02-2023,14:58,105
5512,2437,10-02-2023,15:01,126
5513,2437,10-02-2023,15:01,120
5514,2438,10-02-2023,15:31,120
5515,2439,10-02-2023,16:43,111
5516,2439,10-02-2023,16:43,121
5517,2440,10-02-2023,16:43,108
5518,2440,10-02-2023,16:43,127
5519,2440,10-02-2023,16:43,113
5520,2441,10-02-2023,16:49,122
5521,2442,10-02-2023,16:49,101
5522,2442,10-02-2023,16:49,115
5523,2442,10-02-2023,16:49,112
5524,2443,10-02-2023,16:54,102
5525,2444,10-02-2023,17:02,125
5526,2444,10-02-2023,17:02,113
5527,2445,10-02-2023,17:10,107
5528,2445,10-02-2023,17:10,124
5529,2445,10-02-2023,17:10,129
5530,2446,10-02-2023,17:19,104
5531,2447,10-02-2023,17:20,125
5532,2447,10-02-2023,17:20,130
5533,2447,10-02-2023,17:20,123
5534,2447,10-02-2023,17:20,106
5535,2448,10-02-2023,17:26,112
5536,2449,10-02-2023,17:51,132
5537,2450,10-02-2023,17:55,110
5538,2450,10-02-2023,17:55,122
5539,2451,10-02-2023,17:58,113
5540,2451,10-02-2023,17:58,105
5541,2452,10-02-2023,18:09,108
5542,2452,10-02-2023,18:09,128
5543,2452,10-02-2023,18:09,132
5544,2453,10-02-2023,18:51,126
5545,2454,10-02-2023,19:00,117
5546,2454,10-02-2023,19:00,106
5547,2455,10-02-2023,19:07,129
5548,2455,10-02-2023,19:07,118
5549,2455,10-02-2023,19:07,131
5550,2455,10-02-2023,19:07,114
5551,2456,10-02-2023,19:19,126
5552,2456,10-02-2023,19:19,110
5553,2456,10-02-2023,19:19,112
5554,2456,10-02-2023,19:19,113
5555,2457,10-02-2023,20:01,111
5556,2458,10-02-2023,20:09,125
5557,2458,10-02-2023,20:09,113
5558,2458,10-02-2023,20:09,105
5559,2458,10-02-2023,20:09,132
5560,2459,10-02-2023,20:12,104
5561,2459,10-02-2023,20:12,121
5562,2460,10-02-2023,20:13,111
5563,2461,10-02-2023,20:14,108
5564,2462,10-02-2023,20:18,101
5565,2462,10-02-2023,20:18,101
5566,2463,10-02-2023,20:20,110
5567,2463,10-02-2023,20:20,120
5568,2464,10-02-2023,20:20,127
5569,2465,10-02-2023,20:33,115
5570,2465,10-02-2023,20:33,120
5571,2466,10-02-2023,21:11,117
5572,2467,10-02-2023,21:35,132
5573,2468,11-02-2023,11:44,130
5574,2469,11-02-2023,11:44,110
5575,2470,11-02-2023,11:46,125
5576,2470,11-02-2023,11:46,113
5577,2471,11-02-2023,11:48,107
5578,2471,11-02-2023,11:48,102
5579,2471,11-02-2023,11:48,102
5580,2471,11-02-2023,11:48,108
5581,2471,11-02-2023,11:48,125
5582,2471,11-02-2023,11:48,125
5583,2471,11-02-2023,11:48,109
5584,2471,11-02-2023,11:48,105
5585,2472,11-02-2023,11:53,108
5586,2473,11-02-2023,12:00,123
5587,2474,11-02-2023,12:02,103
5588,2475,11-02-2023,12:08,118
5589,2476,11-02-2023,12:11,125
5590,2476,11-02-2023,12:11,109
5591,2477,11-02-2023,12:20,103
5592,2477,11-02-2023,12:20,106
5593,2478,11-02-2023,12:27,113
5594,2478,11-02-2023,12:27,105
5595,2479,11-02-2023,12:35,101
5596,2479,11-02-2023,12:35,108
5597,2479,11-02-2023,12:35,108
5598,2479,11-02-2023,12:35,114
5599,2479,11-02-2023,12:35,132
5600,2480,11-02-2023,12:42,113
5601,2481,11-02-2023,12:54,108
5602,2481,11-02-2023,12:54,123
5603,2482,11-02-2023,12:55,119
5604,2483,11-02-2023,12:56,113
5605,2484,11-02-2023,13:14,129
5606,2485,11-02-2023,13:22,124
5607,2485,11-02-2023,13:22,117
5608,2485,11-02-2023,13:22,129
5609,2485,11-02-2023,13:22,113
5610,2486,11-02-2023,13:30,102
5611,2486,11-02-2023,13:30,103
5612,2486,11-02-2023,13:30,122
5613,2486,11-02-2023,13:30,131
5614,2487,11-02-2023,13:34,0
5615,2488,11-02-2023,13:43,101
5616,2488,11-02-2023,13:43,117
5617,2488,11-02-2023,13:43,118
5618,2488,11-02-2023,13:43,106
5619,2489,11-02-2023,13:52,108
5620,2490,11-02-2023,13:58,104
5621,2491,11-02-2023,14:00,124
5622,2491,11-02-2023,14:00,109
5623,2491,11-02-2023,14:00,112
5624,2491,11-02-2023,14:00,121
5625,2491,11-02-2023,14:00,105
5626,2491,11-02-2023,14:00,106
5627,2492,11-02-2023,14:20,101
5628,2493,11-02-2023,14:40,107
5629,2493,11-02-2023,14:40,104
5630,2494,11-02-2023,14:41,102
5631,2495,11-02-2023,14:50,109
5632,2496,11-02-2023,15:02,125
5633,2496,11-02-2023,15:02,125
5634,2496,11-02-2023,15:02,127
5635,2497,11-02-2023,15:12,116
5636,2497,11-02-2023,15:12,125
5637,2497,11-02-2023,15:12,129
5638,2497,11-02-2023,15:12,113
5639,2498,11-02-2023,15:23,108
5640,2499,11-02-2023,16:34,122
5641,2500,11-02-2023,17:00,124
5642,2501,11-02-2023,17:00,105
5643,2502,11-02-2023,17:08,108
5644,2502,11-02-2023,17:08,124
5645,2502,11-02-2023,17:08,127
5646,2503,11-02-2023,17:08,120
5647,2503,11-02-2023,17:08,132
5648,2504,11-02-2023,17:12,113
5649,2504,11-02-2023,17:12,119
5650,2505,11-02-2023,17:22,117
5651,2505,11-02-2023,17:22,128
5652,2506,11-02-2023,17:44,104
5653,2506,11-02-2023,17:44,108
5654,2506,11-02-2023,17:44,125
5655,2506,11-02-2023,17:44,113
5656,2507,11-02-2023,17:47,104
5657,2507,11-02-2023,17:47,126
5658,2507,11-02-2023,17:47,109
5659,2507,11-02-2023,17:47,120
5660,2508,11-02-2023,17:47,126
5661,2508,11-02-2023,17:47,109
5662,2509,11-02-2023,17:49,117
5663,2510,11-02-2023,17:53,116
5664,2511,11-02-2023,18:00,109
5665,2511,11-02-2023,18:00,129
5666,2511,11-02-2023,18:00,113
5667,2512,11-02-2023,18:02,107
5668,2512,11-02-2023,18:02,109
5669,2512,11-02-2023,18:02,129
5670,2512,11-02-2023,18:02,120
5671,2513,11-02-2023,18:21,120
5672,2514,11-02-2023,18:25,109
5673,2514,11-02-2023,18:25,105
5674,2515,11-02-2023,18:46,103
5675,2515,11-02-2023,18:46,112
5676,2515,11-02-2023,18:46,120
5677,2515,11-02-2023,18:46,132
5678,2516,11-02-2023,18:50,102
5679,2516,11-02-2023,18:50,126
5680,2517,11-02-2023,18:56,130
5681,2518,11-02-2023,19:02,116
5682,2518,11-02-2023,19:02,118
5683,2518,11-02-2023,19:02,131
5684,2518,11-02-2023,19:02,123
5685,2519,11-02-2023,19:04,113
5686,2519,11-02-2023,19:04,122
5687,2520,11-02-2023,19:06,127
5688,2521,11-02-2023,19:11,113
5689,2521,11-02-2023,19:11,120
5690,2522,11-02-2023,19:25,125
5691,2522,11-02-2023,19:25,111
5692,2522,11-02-2023,19:25,121
5693,2522,11-02-2023,19:25,106
5694,2523,11-02-2023,19:30,125
5695,2523,11-02-2023,19:30,128
5696,2523,11-02-2023,19:30,106
5697,2523,11-02-2023,19:30,132
5698,2524,11-02-2023,19:31,124
5699,2524,11-02-2023,19:31,125
5700,2524,11-02-2023,19:31,112
5701,2524,11-02-2023,19:31,106
5702,2525,11-02-2023,19:32,126
5703,2526,11-02-2023,19:36,107
5704,2526,11-02-2023,19:36,125
5705,2527,11-02-2023,19:53,101
5706,2527,11-02-2023,19:53,127
5707,2527,11-02-2023,19:53,130
5708,2528,11-02-2023,19:54,102
5709,2528,11-02-2023,19:54,113
5710,2529,11-02-2023,20:06,125
5711,2529,11-02-2023,20:06,109
5712,2529,11-02-2023,20:06,113
5713,2529,11-02-2023,20:06,132
5714,2530,11-02-2023,20:11,112
5715,2530,11-02-2023,20:11,120
5716,2530,11-02-2023,20:11,114
5717,2531,11-02-2023,20:22,112
5718,2531,11-02-2023,20:22,120
5719,2532,11-02-2023,20:33,109
5720,2533,11-02-2023,21:34,101
5721,2534,11-02-2023,21:44,124
5722,2535,11-02-2023,21:45,117
5723,2535,11-02-2023,21:45,119
5724,2536,11-02-2023,21:52,125
5725,2537,12-02-2023,11:17,102
5726,2538,12-02-2023,11:37,124
5727,2538,12-02-2023,11:37,110
5728,2538,12-02-2023,11:37,119
5729,2539,12-02-2023,11:38,127
5730,2539,12-02-2023,11:38,105
5731,2540,12-02-2023,11:48,109
5732,2540,12-02-2023,11:48,121
5733,2541,12-02-2023,11:54,129
5734,2541,12-02-2023,11:54,119
5735,2542,12-02-2023,11:57,122
5736,2543,12-02-2023,12:00,103
5737,2544,12-02-2023,12:03,101
5738,2544,12-02-2023,12:03,117
5739,2544,12-02-2023,12:03,113
5740,2545,12-02-2023,12:12,131
5741,2546,12-02-2023,12:41,107
5742,2547,12-02-2023,12:45,101
5743,2547,12-02-2023,12:45,101
5744,2547,12-02-2023,12:45,115
5745,2547,12-02-2023,12:45,108
5746,2547,12-02-2023,12:45,124
5747,2547,12-02-2023,12:45,125
5748,2547,12-02-2023,12:45,109
5749,2547,12-02-2023,12:45,127
5750,2547,12-02-2023,12:45,128
5751,2547,12-02-2023,12:45,129
5752,2547,12-02-2023,12:45,113
5753,2547,12-02-2023,12:45,130
5754,2548,12-02-2023,12:48,101
5755,2548,12-02-2023,12:48,101
5756,2548,12-02-2023,12:48,115
5757,2548,12-02-2023,12:48,110
5758,2548,12-02-2023,12:48,127
5759,2548,12-02-2023,12:48,112
5760,2549,12-02-2023,13:06,121
5761,2550,12-02-2023,13:18,120
5762,2551,12-02-2023,13:28,116
5763,2551,12-02-2023,13:28,109
5764,2552,12-02-2023,13:47,101
5765,2553,12-02-2023,13:47,114
5766,2554,12-02-2023,13:53,125
5767,2555,12-02-2023,14:00,101
5768,2555,12-02-2023,14:00,115
5769,2556,12-02-2023,14:00,117
5770,2556,12-02-2023,14:00,106
5771,2557,12-02-2023,14:09,124
5772,2557,12-02-2023,14:09,120
5773,2557,12-02-2023,14:09,114
5774,2557,12-02-2023,14:09,114
5775,2558,12-02-2023,14:20,125
5776,2558,12-02-2023,14:20,109
5777,2559,12-02-2023,14:22,122
5778,2560,12-02-2023,14:27,115
5779,2561,12-02-2023,14:28,103
5780,2562,12-02-2023,14:30,110
5781,2562,12-02-2023,14:30,129
5782,2562,12-02-2023,14:30,113
5783,2562,12-02-2023,14:30,105
5784,2563,12-02-2023,14:43,116
5785,2563,12-02-2023,14:43,111
5786,2563,12-02-2023,14:43,114
5787,2564,12-02-2023,14:53,106
5788,2565,12-02-2023,15:04,103
5789,2565,12-02-2023,15:04,108
5790,2565,12-02-2023,15:04,109
5791,2566,12-02-2023,15:25,124
5792,2566,12-02-2023,15:25,106
5793,2567,12-02-2023,15:38,102
5794,2568,12-02-2023,15:53,101
5795,2568,12-02-2023,15:53,132
5796,2569,12-02-2023,15:53,102
5797,2569,12-02-2023,15:53,127
5798,2569,12-02-2023,15:53,119
5799,2569,12-02-2023,15:53,114
5800,2570,12-02-2023,15:54,109
5801,2571,12-02-2023,15:58,107
5802,2571,12-02-2023,15:58,124
5803,2571,12-02-2023,15:58,132
5804,2572,12-02-2023,16:04,108
5805,2573,12-02-2023,16:10,108
5806,2573,12-02-2023,16:10,124
5807,2574,12-02-2023,16:22,130
5808,2574,12-02-2023,16:22,106
5809,2575,12-02-2023,16:30,108
5810,2576,12-02-2023,16:58,107
5811,2576,12-02-2023,16:58,113
5812,2577,12-02-2023,17:21,112
5813,2577,12-02-2023,17:21,120
5814,2578,12-02-2023,17:36,115
5815,2578,12-02-2023,17:36,110
5816,2578,12-02-2023,17:36,120
5817,2578,12-02-2023,17:36,121
5818,2579,12-02-2023,17:38,104
5819,2579,12-02-2023,17:38,108
5820,2579,12-02-2023,17:38,125
5821,2580,12-02-2023,17:42,129
5822,2580,12-02-2023,17:42,118
5823,2581,12-02-2023,17:56,107
5824,2581,12-02-2023,17:56,109
5825,2582,12-02-2023,17:59,122
5826,2583,12-02-2023,18:14,113
5827,2584,12-02-2023,18:25,109
5828,2584,12-02-2023,18:25,119
5829,2585,12-02-2023,18:27,111
5830,2585,12-02-2023,18:27,113
5831,2586,12-02-2023,19:04,101
5832,2586,12-02-2023,19:04,131
5833,2587,12-02-2023,19:09,108
5834,2587,12-02-2023,19:09,125
5835,2587,12-02-2023,19:09,120
5836,2588,12-02-2023,20:01,101
5837,2588,12-02-2023,20:01,102
5838,2588,12-02-2023,20:01,120
5839,2588,12-02-2023,20:01,122
5840,2589,12-02-2023,20:14,128
5841,2590,12-02-2023,20:25,126
5842,2590,12-02-2023,20:25,126
5843,2591,12-02-2023,20:39,117
5844,2591,12-02-2023,20:39,130
5845,2592,12-02-2023,21:43,107
5846,2593,12-02-2023,22:02,117
5847,2593,12-02-2023,22:02,113
5848,2593,12-02-2023,22:02,120
5849,2593,12-02-2023,22:02,132
5850,2594,12-02-2023,22:54,108
5851,2594,12-02-2023,22:54,114
5852,2595,23-02-2023,11:25,0
5853,2596,23-02-2023,11:27,103
5854,2596,23-02-2023,11:27,129
5855,2596,23-02-2023,11:27,119
5856,2596,23-02-2023,11:27,122
5857,2597,23-02-2023,11:31,104
5858,2598,23-02-2023,11:37,111
5859,2599,23-02-2023,11:52,121
5860,2599,23-02-2023,11:52,132
5861,2600,23-02-2023,11:53,104
5862,2601,23-02-2023,12:03,107
5863,2601,23-02-2023,12:03,116
5864,2601,23-02-2023,12:03,119
5865,2602,23-02-2023,12:10,102
5866,2602,23-02-2023,12:10,103
5867,2602,23-02-2023,12:10,103
5868,2602,23-02-2023,12:10,125
5869,2602,23-02-2023,12:10,117
5870,2602,23-02-2023,12:10,113
5871,2602,23-02-2023,12:10,119
5872,2602,23-02-2023,12:10,120
5873,2603,23-02-2023,12:22,101
5874,2604,23-02-2023,12:33,101
5875,2604,23-02-2023,12:33,127
5876,2604,23-02-2023,12:33,113
5877,2605,23-02-2023,12:46,120
5878,2606,23-02-2023,12:56,101
5879,2606,23-02-2023,12:56,102
5880,2607,23-02-2023,13:00,111
5881,2608,23-02-2023,13:11,122
5882,2609,23-02-2023,13:12,101
5883,2609,23-02-2023,13:12,107
5884,2609,23-02-2023,13:12,109
5885,2609,23-02-2023,13:12,127
5886,2610,23-02-2023,13:17,113
5887,2611,23-02-2023,13:22,124
5888,2612,23-02-2023,13:43,101
5889,2612,23-02-2023,13:43,107
5890,2612,23-02-2023,13:43,116
5891,2612,23-02-2023,13:43,102
5892,2612,23-02-2023,13:43,126
5893,2612,23-02-2023,13:43,110
5894,2612,23-02-2023,13:43,111
5895,2612,23-02-2023,13:43,120
5896,2612,23-02-2023,13:43,122
5897,2612,23-02-2023,13:43,123
5898,2612,23-02-2023,13:43,123
5899,2612,23-02-2023,13:43,106
5900,2613,23-02-2023,13:46,107
5901,2613,23-02-2023,13:46,110
5902,2614,23-02-2023,13:52,0
5903,2615,23-02-2023,13:54,129
5904,2615,23-02-2023,13:54,119
5905,2616,23-02-2023,13:59,108
5906,2616,23-02-2023,13:59,130
5907,2616,23-02-2023,13:59,132
5908,2617,23-02-2023,14:38,101
5909,2618,23-02-2023,14:46,126
5910,2618,23-02-2023,14:46,117
5911,2619,23-02-2023,14:53,131
5912,2620,23-02-2023,15:00,110
5913,2621,23-02-2023,15:34,110
5914,2622,23-02-2023,16:06,104
5915,2622,23-02-2023,16:06,124
5916,2622,23-02-2023,16:06,131
5917,2623,23-02-2023,16:08,111
5918,2624,23-02-2023,16:21,108
5919,2624,23-02-2023,16:21,121
5920,2625,23-02-2023,16:23,109
5921,2625,23-02-2023,16:23,111
5922,2625,23-02-2023,16:23,122
5923,2625,23-02-2023,16:23,131
5924,2626,23-02-2023,16:49,102
5925,2626,23-02-2023,16:49,122
5926,2626,23-02-2023,16:49,106
5927,2626,23-02-2023,16:49,0
5928,2627,23-02-2023,16:50,113
5929,2627,23-02-2023,16:50,105
5930,2628,23-02-2023,16:57,107
5931,2628,23-02-2023,16:57,126
5932,2628,23-02-2023,16:57,113
5933,2628,23-02-2023,16:57,0
5934,2629,23-02-2023,17:07,120
5935,2630,23-02-2023,17:15,118
5936,2630,23-02-2023,17:15,121
5937,2630,23-02-2023,17:15,106
5938,2631,23-02-2023,17:19,107
5939,2631,23-02-2023,17:19,126
5940,2631,23-02-2023,17:19,113
5941,2631,23-02-2023,17:19,118
5942,2632,23-02-2023,17:24,108
5943,2632,23-02-2023,17:24,117
5944,2633,23-02-2023,17:37,113
5945,2633,23-02-2023,17:37,113
5946,2633,23-02-2023,17:37,120
5947,2633,23-02-2023,17:37,122
5948,2634,23-02-2023,18:01,125
5949,2634,23-02-2023,18:01,113
5950,2635,23-02-2023,18:09,113
5951,2636,23-02-2023,18:10,112
5952,2637,23-02-2023,18:17,101
5953,2638,23-02-2023,18:27,103
5954,2638,23-02-2023,18:27,119
5955,2638,23-02-2023,18:27,106
5956,2639,23-02-2023,18:38,105
5957,2639,23-02-2023,18:38,106
5958,2640,23-02-2023,19:21,101
5959,2641,23-02-2023,19:52,107
5960,2641,23-02-2023,19:52,125
5961,2641,23-02-2023,19:52,110
5962,2641,23-02-2023,19:52,106
5963,2642,23-02-2023,20:02,109
5964,2643,23-02-2023,20:08,109
5965,2643,23-02-2023,20:08,106
5966,2644,23-02-2023,20:22,108
5967,2644,23-02-2023,20:22,109
5968,2644,23-02-2023,20:22,105
5969,2645,23-02-2023,20:26,102
5970,2645,23-02-2023,20:26,123
5971,2646,23-02-2023,20:29,107
5972,2647,23-02-2023,20:45,115
5973,2647,23-02-2023,20:45,110
5974,2647,23-02-2023,20:45,118
5975,2647,23-02-2023,20:45,122
5976,2648,23-02-2023,20:48,101
5977,2648,23-02-2023,20:48,107
5978,2648,23-02-2023,20:48,102
5979,2649,23-02-2023,20:52,109
5980,2649,23-02-2023,20:52,123
5981,2649,23-02-2023,20:52,106
5982,2650,23-02-2023,20:55,102
5983,2650,23-02-2023,20:55,104
5984,2650,23-02-2023,20:55,113
5985,2650,23-02-2023,20:55,122
5986,2651,23-02-2023,20:59,102
5987,2652,23-02-2023,21:00,109
5988,2653,23-02-2023,21:03,115
5989,2653,23-02-2023,21:03,125
5990,2654,23-02-2023,21:05,127
5991,2654,23-02-2023,21:05,112
5992,2655,23-02-2023,21:34,112
5993,2655,23-02-2023,21:34,120
5994,2655,23-02-2023,21:34,114
5995,2655,23-02-2023,21:34,132
5996,2656,23-02-2023,21:36,107
5997,2657,23-02-2023,21:46,117
5998,2657,23-02-2023,21:46,129
5999,2658,23-02-2023,21:59,112
6000,2659,23-02-2023,22:00,102
6001,2659,23-02-2023,22:00,125
6002,2660,23-02-2023,22:02,102
6003,2661,23-02-2023,22:09,102
6004,2661,23-02-2023,22:09,129
6005,2662,23-02-2023,22:22,117
6006,2662,23-02-2023,22:22,121
6007,2663,23-02-2023,22:24,111
6008,2663,23-02-2023,22:24,105
6009,2664,23-02-2023,22:38,116
6010,2664,23-02-2023,22:38,119
6011,2665,23-02-2023,22:41,101
6012,2666,23-02-2023,11:48,118
6013,2666,23-02-2023,11:48,122
6014,2667,23-02-2023,12:10,129
6015,2668,23-02-2023,12:22,111
6016,2668,23-02-2023,12:22,114
6017,2669,23-02-2023,12:42,105
6018,2670,23-02-2023,13:13,125
6019,2670,23-02-2023,13:13,119
6020,2670,23-02-2023,13:13,122
6021,2670,23-02-2023,13:13,132
6022,2671,23-02-2023,13:17,129
6023,2672,23-02-2023,14:05,107
6024,2672,23-02-2023,14:05,126
6025,2673,23-02-2023,14:07,105
6026,2674,23-02-2023,14:15,132
